Customer_ID,Age,Income,Spending_Score,Gender,Education_Level,Marital_Status,Occupation,Home_Ownership,Location,Number_of_Children,Number_of_Vehicles,Preferred_Channel,Membership_Level,Preferred_Brand,Annual_Spending
220,49.40810235,87243.73975,26,Male,High School,Married,Executive,Mortgage,Suburban,1,2,Both,Premium,Brand_A,6989.92253
221,40.99058565,37633.36891,2,Female,Bachelor,Divorced,Others,Own,Rural,1,0,Both,VIP,Brand_B,5392.011315
222,32.73386112,23414.8786,86,Male,PhD,Single,Others,Own,Suburban,1,2,Online,VIP,Brand_A,6482.305486
223,36.70114428,31638.017,28,Female,Master,Divorced,Clerical,Rent,Suburban,0,1,Online,VIP,Brand_B,4392.653665
224,31.66000114,65576.84686,66,Male,PhD,Divorced,Sales,Own,Suburban,0,0,In-store,Basic,Brand_A,3505.985845
225,32.69591775,52390.05583,42,Female,Master,Divorced,Clerical,Mortgage,Rural,0,1,Both,VIP,Brand_C,6425.332957
226,38.62753889,60018.87308,63,Female,PhD,Married,Clerical,Own,Rural,3,1,Online,Premium,Brand_A,4491.124238
227,36.37912208,49193.18723,57,Male,PhD,Divorced,Clerical,Rent,Urban,4,2,Both,Premium,Brand_B,7095.298586
228,32.57102197,48124.10833,46,Male,Master,Married,Professional,Own,Rural,2,1,Online,Premium,Brand_A,3207.161878
229,16.77674169,97975.62598,63,Female,PhD,Single,Professional,Rent,Urban,3,1,Both,VIP,Brand_A,3906.99551
230,41.43834162,85273.33052,72,Female,High School,Single,Others,Rent,Rural,2,1,In-store,Premium,Brand_B,5290.753532
231,24.36197166,86504.37379,27,Female,Bachelor,Divorced,Others,Mortgage,Rural,2,1,Both,Basic,Brand_A,7912.773601
232,33.11096233,55912.47993,13,Female,High School,Married,Others,Mortgage,Rural,0,2,In-store,VIP,Brand_B,6082.512891
233,22.71059746,48088.19154,28,Female,Bachelor,Divorced,Professional,Mortgage,Suburban,1,1,Online,Premium,Brand_C,6601.593911
234,38.81468032,60530.64756,65,Female,Bachelor,Married,Professional,Rent,Rural,2,2,Both,Basic,Brand_C,9223.588751
235,27.94252363,49565.79502,34,Male,Bachelor,Divorced,Sales,Rent,Suburban,1,0,Both,Premium,Brand_B,1704.142294
236,30.93818638,52568.19166,83,Male,Master,Single,Executive,Rent,Rural,0,0,Online,Premium,Brand_B,1901.195541
237,30.17534324,55667.89424,18,Female,Master,Divorced,Professional,Rent,Rural,0,0,Both,Premium,Brand_A,5306.499401
238,46.48662634,42524.36193,41,Male,High School,Married,Clerical,Mortgage,Suburban,1,2,Online,Basic,Brand_C,3502.914423
239,28.47598571,45891.46151,8,Male,PhD,Married,Executive,Mortgage,Rural,2,0,Online,VIP,Brand_B,1521.945428
240,40.58404888,93114.95806,64,Female,Master,Divorced,Technician,Own,Urban,1,2,In-store,VIP,Brand_A,4448.858958
241,42.1033525,46938.55404,32,Female,Master,Married,Service,Own,Urban,2,1,In-store,Basic,Brand_A,3749.074835
242,32.03356532,57956.54965,48,Male,PhD,Married,Craftsman,Own,Suburban,1,2,Both,Basic,Brand_A,4210.312114
243,20.5027462,71334.80964,54,Male,Bachelor,Single,Service,Mortgage,Urban,2,1,Online,Premium,Brand_A,3415.29757
244,45.74959997,32454.83684,66,Male,Master,Divorced,Others,Own,Urban,2,0,Both,VIP,Brand_C,5728.314278
245,29.63611789,25569.17845,20,Female,High School,Single,Service,Rent,Urban,1,1,Online,Premium,Brand_B,4747.001664
246,27.23704575,64821.53073,78,Male,High School,Single,Professional,Own,Suburban,2,0,Online,VIP,Brand_A,3702.222673
247,33.99085616,61787.26354,66,Female,Bachelor,Divorced,Clerical,Own,Suburban,3,2,Both,Premium,Brand_C,5494.656076
248,27.32562467,35926.77271,22,Male,PhD,Divorced,Professional,Mortgage,Rural,0,1,Online,Basic,Brand_C,7296.508937
249,29.97727381,50655.86827,38,Male,Master,Divorced,Sales,Own,Rural,3,0,In-store,Basic,Brand_C,4054.269835
250,47.64226001,60922.43381,2,Female,Master,Divorced,Technician,Own,Suburban,0,0,Online,Premium,Brand_C,4857.590875
251,38.45443738,110585.3322,99,Female,Master,Single,Craftsman,Mortgage,Urban,0,1,In-store,Basic,Brand_C,4945.545031
252,39.29036543,54748.28109,55,Female,PhD,Married,Professional,Own,Rural,3,2,In-store,VIP,Brand_C,6770.406179
253,24.34475934,87105.41596,8,Male,PhD,Single,Executive,Own,Suburban,4,0,Both,Premium,Brand_C,6436.106257
254,26.07089182,54982.27797,12,Female,PhD,Married,Professional,Mortgage,Urban,2,2,Both,Basic,Brand_B,5696.969187
255,41.49018522,17943.94054,58,Male,Bachelor,Married,Professional,Mortgage,Rural,3,1,Online,Premium,Brand_C,7414.781868
256,37.82246994,36760.85112,36,Female,Bachelor,Divorced,Technician,Rent,Urban,4,1,In-store,Premium,Brand_C,7394.538535
257,28.68387316,70686.63857,95,Male,High School,Divorced,Craftsman,Mortgage,Suburban,2,1,Online,VIP,Brand_B,5576.627383
258,39.29781273,29524.41219,84,Female,PhD,Divorced,Technician,Mortgage,Rural,2,2,Both,Basic,Brand_C,5916.424642
259,35.57250543,57472.40789,95,Female,Bachelor,Married,Service,Own,Suburban,2,0,Online,VIP,Brand_C,10773.83169
260,33.03771341,51377.21772,61,Male,High School,Divorced,Professional,Rent,Rural,2,1,Online,Premium,Brand_A,6708.298053
261,8.543878529,35663.78004,48,Female,High School,Married,Professional,Own,Urban,2,0,Both,Basic,Brand_A,6843.115176
262,39.05889807,88610.54624,25,Male,High School,Married,Clerical,Rent,Urban,1,1,In-store,Premium,Brand_C,4666.830149
263,35.98706929,74619.81629,96,Female,Bachelor,Single,Sales,Mortgage,Urban,2,1,Online,Premium,Brand_B,5696.250959
264,16.67238012,63921.81484,92,Female,Bachelor,Single,Sales,Mortgage,Suburban,4,1,In-store,VIP,Brand_A,5062.728196
265,38.79159388,65212.67513,65,Male,High School,Married,Others,Mortgage,Urban,0,1,Both,Basic,Brand_B,4273.469666
266,28.35582598,53340.17907,31,Female,Bachelor,Single,Technician,Rent,Rural,1,0,Online,VIP,Brand_A,1826.81551
267,41.26147509,69768.53866,38,Female,PhD,Married,Executive,Own,Suburban,3,2,In-store,VIP,Brand_B,8069.560093
268,43.10440952,68955.44267,45,Male,Master,Married,Service,Mortgage,Urban,2,1,Online,Premium,Brand_B,4750.503384
269,37.98790796,85891.90586,88,Male,High School,Divorced,Clerical,Own,Suburban,3,2,Both,Basic,Brand_C,3736.032004
270,37.41146011,43863.22382,93,Female,Bachelor,Divorced,Sales,Rent,Urban,4,2,In-store,VIP,Brand_C,5937.288423
271,56.27323103,86810.27741,22,Female,Master,Married,Clerical,Own,Suburban,0,1,In-store,Premium,Brand_B,5171.793349
272,42.2432283,46099.63031,94,Female,High School,Married,Sales,Mortgage,Suburban,1,1,Online,VIP,Brand_C,6234.405993
273,31.29528331,39399.36467,29,Female,High School,Married,Clerical,Mortgage,Suburban,0,2,Both,Basic,Brand_B,5555.195311
274,23.80789137,81177.2488,55,Female,Bachelor,Married,Others,Mortgage,Suburban,3,0,In-store,VIP,Brand_A,5600.735696
275,34.73593121,56695.67163,39,Male,PhD,Divorced,Sales,Mortgage,Suburban,1,2,Both,VIP,Brand_B,5680.707827
276,49.34656063,79517.63974,43,Female,Master,Single,Professional,Mortgage,Suburban,3,1,In-store,Premium,Brand_B,2667.439681
277,49.39784277,62905.50811,67,Male,High School,Single,Sales,Rent,Rural,1,0,In-store,VIP,Brand_C,8962.983458
278,35.29152035,75989.44968,83,Male,High School,Married,Clerical,Own,Suburban,4,2,In-store,VIP,Brand_A,9393.830425
279,33.53891849,92344.29988,49,Male,Bachelor,Single,Executive,Rent,Rural,3,0,Online,Premium,Brand_C,3228.098368
280,25.92732795,65265.81603,56,Male,High School,Single,Craftsman,Rent,Rural,1,1,Both,VIP,Brand_A,4332.200164
281,35.59296597,23130.60116,76,Female,Bachelor,Divorced,Technician,Rent,Suburban,3,2,Online,VIP,Brand_A,7778.590192
282,34.53624889,65160.39067,14,Male,High School,Divorced,Executive,Rent,Urban,3,1,In-store,Premium,Brand_C,5922.184981
283,43.75118744,59494.63616,100,Male,PhD,Single,Professional,Rent,Rural,2,0,In-store,VIP,Brand_C,4624.106631
284,44.84570209,93357.86925,6,Female,PhD,Single,Professional,Own,Urban,0,2,In-store,VIP,Brand_A,2045.60908
285,28.28946737,67751.55205,41,Male,Bachelor,Divorced,Others,Own,Suburban,1,0,Online,VIP,Brand_B,5847.357887
286,29.32804356,67867.4165,47,Female,PhD,Divorced,Professional,Mortgage,Suburban,1,2,Online,VIP,Brand_C,295.0447971
287,31.89164862,88885.3534,19,Female,High School,Married,Professional,Rent,Rural,2,1,Both,Basic,Brand_B,8307.263952
288,16.36540195,14745.37473,9,Female,PhD,Single,Sales,Own,Urban,2,0,In-store,Premium,Brand_B,5964.503895
289,44.11552004,45370.16778,87,Male,Bachelor,Divorced,Service,Rent,Rural,0,2,Both,VIP,Brand_A,4056.662401
290,22.5797745,63515.92035,70,Male,PhD,Married,Technician,Mortgage,Suburban,0,0,In-store,Basic,Brand_B,3794.344402
291,33.55711356,69108.59355,93,Male,High School,Divorced,Technician,Mortgage,Suburban,0,1,Both,Basic,Brand_A,3182.291025
292,25.29129586,91504.99538,82,Female,PhD,Married,Technician,Own,Rural,1,2,Both,Premium,Brand_B,3716.348614
293,49.49754599,47627.61568,61,Male,High School,Married,Professional,Mortgage,Rural,3,1,Both,Basic,Brand_C,505.4686116
294,45.11948535,52540.81903,32,Male,PhD,Married,Others,Mortgage,Urban,1,0,Both,Premium,Brand_C,2166.532099
295,48.59724147,53135.59711,88,Female,High School,Single,Service,Own,Suburban,0,0,In-store,Basic,Brand_A,8274.901704
296,24.07638796,77529.49371,79,Female,PhD,Divorced,Sales,Rent,Suburban,1,2,Both,VIP,Brand_C,3332.104483
297,34.33629793,42876.22716,47,Male,High School,Single,Service,Mortgage,Suburban,0,1,In-store,Basic,Brand_A,1420.570605
298,45.03605354,77035.85679,26,Male,PhD,Divorced,Service,Rent,Urban,3,0,In-store,Basic,Brand_A,5003.385736
299,31.67945017,758.427331,76,Female,High School,Divorced,Professional,Mortgage,Suburban,1,1,Both,VIP,Brand_C,5613.276553
300,37.20749647,45652.98833,78,Male,Master,Married,Professional,Mortgage,Urban,2,2,In-store,Premium,Brand_C,5279.257526
301,25.07086363,51322.1948,71,Female,High School,Divorced,Executive,Mortgage,Rural,2,0,In-store,Basic,Brand_C,5190.312161
302,29.49523739,30627.34914,68,Female,Bachelor,Married,Service,Own,Rural,0,1,Online,Basic,Brand_A,4336.776126
303,25.03630432,47333.63104,30,Male,Bachelor,Married,Executive,Own,Urban,3,0,In-store,Premium,Brand_C,4692.710807
304,22.76925096,75693.99353,85,Male,High School,Divorced,Clerical,Rent,Suburban,3,1,Both,Premium,Brand_B,4165.152994
305,37.7971178,104460.1087,21,Female,PhD,Married,Technician,Own,Rural,4,1,Online,VIP,Brand_B,4126.704656
306,13.50595294,73712.91903,27,Female,Bachelor,Married,Executive,Rent,Rural,4,0,Online,VIP,Brand_C,3889.243348
307,17.07999901,66830.45223,92,Male,Master,Single,Professional,Rent,Rural,4,1,Online,Premium,Brand_B,4805.695702
308,53.27330632,16075.07126,55,Male,High School,Single,Clerical,Mortgage,Rural,4,1,Both,Basic,Brand_C,6316.90051
309,34.6698532,64172.78855,11,Male,Bachelor,Single,Others,Rent,Suburban,0,1,Both,Premium,Brand_A,9868.182584
310,31.91522868,48437.95152,90,Female,Bachelor,Divorced,Craftsman,Own,Rural,3,2,In-store,VIP,Brand_B,5765.729415
311,30.67998447,51240.82953,42,Female,Bachelor,Single,Others,Rent,Rural,2,0,Online,Premium,Brand_B,3580.634899
312,24.92385294,97876.38909,96,Male,Bachelor,Married,Professional,Mortgage,Urban,4,0,In-store,Basic,Brand_B,5960.752727
313,40.63149169,45498.18888,39,Female,PhD,Married,Technician,Own,Rural,0,2,Both,Premium,Brand_C,7845.109439
314,26.65886702,64392.95555,12,Male,Bachelor,Married,Clerical,Mortgage,Rural,3,1,Both,Premium,Brand_C,6008.485615
315,51.77794944,65723.94987,76,Female,Master,Married,Service,Mortgage,Rural,4,2,Both,Premium,Brand_B,6417.91202
316,45.70245853,57681.07245,73,Male,PhD,Single,Clerical,Mortgage,Urban,3,0,Online,Basic,Brand_A,6755.492687
317,37.08580235,61452.69507,90,Female,PhD,Divorced,Craftsman,Mortgage,Urban,4,2,In-store,VIP,Brand_C,3138.947298
318,37.63495053,64650.17077,66,Female,PhD,Married,Craftsman,Mortgage,Suburban,4,0,Online,VIP,Brand_A,7278.281474
319,40.87873183,66137.8543,61,Male,High School,Divorced,Executive,Rent,Suburban,0,2,Online,Basic,Brand_C,2140.935768
320,41.0689653,53687.87749,87,Female,High School,Married,Professional,Mortgage,Rural,0,0,Both,Basic,Brand_C,4108.53002
321,39.34833184,58722.04009,95,Female,PhD,Single,Service,Rent,Rural,2,1,Both,Premium,Brand_A,5969.150681
322,40.96843441,77075.49774,45,Female,Bachelor,Divorced,Craftsman,Mortgage,Rural,2,0,In-store,Basic,Brand_B,3543.326028
323,32.77239333,49632.02672,94,Female,High School,Divorced,Service,Own,Suburban,3,2,Both,Basic,Brand_B,3538.44275
324,26.33454825,101072.6091,86,Male,Bachelor,Married,Executive,Own,Suburban,2,0,Online,VIP,Brand_A,4177.23743
325,37.45443986,33322.85778,10,Male,High School,Divorced,Professional,Own,Urban,4,0,Online,Premium,Brand_B,4387.402291
326,42.71403927,34064.07769,69,Female,Master,Single,Sales,Rent,Urban,3,2,Online,Premium,Brand_A,3337.332321
327,46.10293675,22633.28842,51,Male,High School,Single,Sales,Rent,Suburban,2,2,Both,VIP,Brand_C,6173.317057
328,36.54891047,20402.61501,25,Male,High School,Married,Professional,Mortgage,Urban,3,2,Online,Basic,Brand_B,4549.28742
329,29.75354615,74205.18477,37,Male,Bachelor,Married,Executive,Mortgage,Urban,1,2,In-store,Basic,Brand_A,7307.149967
330,44.25377886,31756.05017,92,Female,High School,Married,Executive,Own,Rural,4,0,Online,VIP,Brand_C,6663.071781
331,30.81822098,40319.39409,91,Female,Bachelor,Single,Clerical,Rent,Urban,1,0,Online,Basic,Brand_C,1142.430508
332,40.98732575,47036.8974,87,Female,High School,Single,Clerical,Rent,Urban,0,1,In-store,Basic,Brand_C,6999.102093
333,25.98233997,60296.34404,22,Female,Master,Single,Executive,Mortgage,Rural,0,1,Online,Basic,Brand_B,3847.080292
334,31.02338587,25541.89317,43,Female,Bachelor,Divorced,Service,Rent,Rural,3,2,Both,Basic,Brand_C,6007.814146
335,36.77652826,11485.25795,57,Male,PhD,Divorced,Clerical,Mortgage,Suburban,4,1,Online,Premium,Brand_A,5372.550493
336,30.75138071,79187.79399,20,Male,PhD,Divorced,Executive,Own,Urban,3,1,In-store,Premium,Brand_C,4516.466273
337,34.01278754,29797.75594,19,Female,High School,Divorced,Professional,Own,Rural,3,1,Online,VIP,Brand_C,3378.658363
338,17.10887627,51022.12819,24,Female,High School,Divorced,Others,Own,Urban,1,1,Both,VIP,Brand_A,3385.454209
339,44.44142209,84804.73033,79,Male,High School,Divorced,Service,Mortgage,Urban,0,0,Online,VIP,Brand_B,8251.064249
340,40.79317005,59412.55282,98,Female,PhD,Single,Others,Mortgage,Urban,1,1,In-store,Premium,Brand_C,7383.309326
341,40.10697777,85978.89099,89,Female,PhD,Married,Craftsman,Own,Suburban,1,0,Both,VIP,Brand_C,4381.497592
342,37.2739562,56098.37789,91,Female,PhD,Divorced,Service,Own,Rural,2,2,Online,Basic,Brand_A,-606.696978
343,39.85435078,56165.32198,54,Female,High School,Single,Clerical,Mortgage,Suburban,0,2,Online,Basic,Brand_C,5105.009122
344,26.80115463,49710.57024,42,Female,Master,Divorced,Executive,Own,Rural,0,1,Online,Premium,Brand_C,6235.208766
345,31.59393733,93906.74079,64,Female,Bachelor,Single,Craftsman,Mortgage,Suburban,2,2,Online,Basic,Brand_C,7126.736581
346,32.93645945,24843.80059,43,Male,High School,Married,Service,Own,Suburban,4,1,Online,Premium,Brand_C,8142.838286
347,50.95627908,85791.80665,3,Female,High School,Married,Others,Mortgage,Rural,3,0,Online,Basic,Brand_A,4625.608123
348,25.52235331,47220.9618,90,Male,High School,Married,Clerical,Own,Urban,1,1,Online,VIP,Brand_C,5704.521848
349,35.54093527,64248.7575,23,Male,Master,Single,Others,Own,Suburban,1,2,Both,Basic,Brand_B,1133.681799
350,40.78537858,60959.79123,45,Female,Bachelor,Divorced,Service,Rent,Suburban,1,2,Online,Basic,Brand_B,7006.456429
351,45.01928648,60222.87197,59,Male,PhD,Divorced,Craftsman,Mortgage,Rural,3,0,Online,Premium,Brand_B,3924.905022
352,23.78167688,29825.27683,58,Female,PhD,Single,Sales,Own,Suburban,0,1,Online,Premium,Brand_B,1324.997197
353,37.6516348,56499.48755,61,Male,High School,Divorced,Craftsman,Rent,Suburban,2,0,Both,VIP,Brand_C,3492.499003
354,42.74088619,53702.06254,25,Female,PhD,Single,Executive,Mortgage,Urban,0,1,Online,Premium,Brand_B,3513.039086
355,43.83555886,74179.49692,57,Female,Bachelor,Married,Technician,Rent,Rural,4,0,Both,Premium,Brand_C,7376.280696
356,36.10933419,90611.2133,72,Male,PhD,Married,Sales,Own,Rural,4,1,Online,VIP,Brand_A,6663.381774
357,33.8166953,30644.70493,60,Female,Bachelor,Married,Clerical,Own,Urban,2,2,In-store,VIP,Brand_C,2181.773877
358,30.7110674,61691.5555,70,Male,Master,Married,Clerical,Own,Urban,1,2,In-store,VIP,Brand_A,5719.561808
359,45.10068422,58541.84866,100,Female,High School,Single,Executive,Mortgage,Rural,4,2,Online,Basic,Brand_C,3275.014005
360,41.36984155,55357.0847,26,Male,Bachelor,Single,Others,Own,Urban,3,2,Both,VIP,Brand_B,6078.603812
361,49.53659562,61151.75934,31,Male,Master,Married,Professional,Mortgage,Suburban,2,0,Online,Premium,Brand_B,5360.236553
362,41.87787168,58741.93857,67,Male,PhD,Single,Sales,Rent,Urban,2,0,Both,Basic,Brand_B,3053.64921
363,32.13075142,65161.05966,10,Female,PhD,Single,Clerical,Rent,Urban,0,1,In-store,Premium,Brand_C,1964.708508
364,44.15507828,56120.12358,88,Female,Master,Married,Clerical,Mortgage,Urban,1,1,Online,Premium,Brand_B,7349.188422
365,50.17445019,61800.99179,29,Female,High School,Divorced,Professional,Mortgage,Rural,3,0,Both,Premium,Brand_B,2990.790121
366,24.21088884,52302.11216,23,Female,Bachelor,Divorced,Professional,Own,Suburban,4,0,Both,VIP,Brand_A,4200.703673
367,32.53104652,61994.07437,69,Female,PhD,Married,Craftsman,Rent,Suburban,2,0,Both,VIP,Brand_C,5802.382314
368,13.76461685,65918.15473,19,Female,Bachelor,Married,Others,Mortgage,Urban,1,0,Both,Basic,Brand_C,3754.738425
369,50.87655837,27593.72933,55,Female,Master,Married,Executive,Mortgage,Rural,3,2,Both,Basic,Brand_C,3216.70836
370,42.3115614,11162.84532,25,Female,PhD,Single,Others,Mortgage,Urban,0,2,In-store,Premium,Brand_B,2243.130589
371,29.61197521,84621.04216,40,Female,High School,Married,Craftsman,Mortgage,Urban,4,1,Both,Premium,Brand_A,2180.700984
372,52.94397453,102637.3021,82,Female,Bachelor,Single,Professional,Own,Rural,4,0,Both,Premium,Brand_C,4553.608156
373,36.94561955,88176.42305,12,Female,PhD,Divorced,Executive,Rent,Suburban,4,0,Online,VIP,Brand_C,6122.341975
374,43.51108786,51881.12281,4,Female,Master,Married,Others,Mortgage,Rural,0,0,In-store,Basic,Brand_A,6609.097212
375,52.02458557,65025.56544,8,Male,High School,Married,Technician,Mortgage,Rural,1,0,Both,Basic,Brand_A,11934.00935
376,30.65312935,49309.96941,40,Male,Master,Divorced,Service,Mortgage,Suburban,4,1,Both,VIP,Brand_A,5473.819169
377,44.87102051,66037.84528,7,Female,PhD,Married,Technician,Own,Suburban,2,1,Both,Premium,Brand_B,5786.658987
378,44.45552024,82878.10105,28,Female,PhD,Single,Craftsman,Own,Urban,0,2,In-store,VIP,Brand_B,8396.973971
379,28.15420751,76303.22833,60,Female,High School,Married,Professional,Own,Suburban,0,1,Online,Basic,Brand_B,337.3655847
380,47.75554617,58479.14982,4,Male,PhD,Divorced,Professional,Own,Suburban,0,1,Both,Premium,Brand_B,5806.715586
381,34.15633319,81687.19239,11,Male,Bachelor,Married,Craftsman,Rent,Rural,4,1,In-store,Basic,Brand_A,5575.433751
382,34.3689193,77158.38461,47,Female,Master,Divorced,Others,Rent,Rural,0,0,In-store,Premium,Brand_C,4278.281062
383,49.02794253,80045.85535,80,Female,High School,Divorced,Sales,Own,Rural,4,0,Both,Basic,Brand_C,3078.369126
384,20.23309192,83245.44163,53,Female,PhD,Divorced,Sales,Rent,Suburban,4,2,Online,VIP,Brand_A,2684.083047
385,31.21593198,40334.63385,33,Male,Bachelor,Single,Technician,Mortgage,Suburban,0,0,Both,Basic,Brand_B,4263.828434
386,8.655391628,48085.49903,15,Male,PhD,Divorced,Sales,Rent,Rural,1,1,Both,VIP,Brand_A,1645.625797
387,19.08156451,64176.19186,10,Female,Master,Divorced,Others,Rent,Suburban,3,1,Both,Basic,Brand_A,2441.296421
388,30.15939061,23241.72343,34,Female,PhD,Married,Clerical,Rent,Urban,0,0,In-store,VIP,Brand_C,6645.930754
389,29.53953758,60186.09122,5,Male,Bachelor,Married,Craftsman,Own,Urban,0,2,Both,VIP,Brand_B,4872.707617
390,37.59707126,42775.02439,88,Female,Master,Single,Clerical,Rent,Suburban,3,0,Online,Premium,Brand_A,5831.215838
391,45.11609917,35273.88233,71,Female,High School,Divorced,Sales,Mortgage,Suburban,3,1,In-store,Basic,Brand_B,4203.839108
392,21.75686767,54407.05235,57,Male,Bachelor,Divorced,Sales,Rent,Rural,3,1,Online,VIP,Brand_A,5027.272301
393,28.00358216,82310.59463,20,Male,Master,Divorced,Service,Own,Urban,1,1,In-store,VIP,Brand_B,8219.637216
394,39.31191785,74977.14487,1,Female,High School,Married,Sales,Own,Rural,4,0,In-store,Premium,Brand_A,3698.159742
395,44.57497882,94964.06248,33,Female,Master,Married,Service,Own,Urban,3,1,Both,Basic,Brand_C,4839.152313
396,26.05974403,71966.83833,38,Male,Bachelor,Divorced,Technician,Rent,Urban,2,2,In-store,VIP,Brand_C,5401.832604
397,21.6461398,93144.27481,48,Male,Master,Divorced,Sales,Own,Urban,2,0,Both,VIP,Brand_B,4749.10889
398,29.98712984,62678.62326,83,Male,PhD,Divorced,Professional,Mortgage,Urban,1,0,Online,Basic,Brand_B,6971.084373
